motif	fimo_bg_hg19	fimo_without_overlaps	fimo_without_overlaps_1e-2	fimo_without_overlaps_1e-3	fimo_without_overlaps_1e-5	fimo_without_overlaps_1e_6	fimo_without_overlaps_bg	fimo_without_overlaps_bg_1e_2	fimo_without_overlaps_bg_1e_3	fimo_without_overlaps_bg_1e_5	fimo_without_overlaps_bg_1e_6	fimo_with_overlaps	moods_without_overlaps	moods_without_overlaps_1e-2	moods_without_overlaps_1e-3	moods_without_overlaps_1e-5	moods_without_overlaps_1e_6	moods_without_overlaps_bg	moods_without_overlaps_bg_1e_2	moods_without_overlaps_bg_1e_3	moods_without_overlaps_new_bg	moods_without_overlaps_new_bg_1e_2	moods_without_overlaps_new_bg_1e_3	moods_without_overlaps_new_bg_1e_5	moods_without_overlaps_new_bg_1e_6	moods_with_overlaps
PKNOX1_MA0782.1	0.1203056150705421	0.11080567570845293	0.9762703642317176	0.525326434086591	0.01936370618910943	0.0033552977321421353	0.1203056150705421	0.9796660872377411	0.557787929013219	0.02142539515705219	0.0037595504709544408	0.11080567570845293	0.10761207907183572	0.9740065488943688	0.5108541860371104	0.01714031612564175	0.0016170109552492218	0.6171726563447467	0.9987063912358006	0.9871043376318874	0.11973966123620487	0.9801511905243158	0.5589198366818935	0.01992966002344666	0.0027084933500424466	0.10761207907183572
Tcf7_MA0769.1	0.22371188222923238	0.23882754994742375	0.9918506834910621	0.7162197686645636	0.06296004206098843	0.012618296529968454	0.22371188222923238	0.9907991587802313	0.681782334384858	0.05822818086225026	0.01090956887486856	0.23882754994742375	0.2786540483701367	0.9936908517350158	0.7769453207150369	0.07452681388012618	0.010383806519453207	0.854758149316509	0.9997371188222923	0.995925341745531	0.2241062039957939	0.9900105152471083	0.6790220820189274	0.05375920084121977	0	0.2786540483701367
E2F4_MA0470.1	0.6516355140186916	0.5436915887850468	0.9906542056074766	0.8647196261682243	0.20373831775700935	0.033411214953271026	0.6516355140186916	0.9936915887850467	0.9119158878504673	0.28177570093457943	0.07313084112149533	0.5436915887850468	0.43014018691588785	0.983177570093458	0.8217289719626168	0.12710280373831775	0.016121495327102803	0.8324766355140187	0.9995327102803738	0.9880841121495327	0.6511682242990654	0.9939252336448599	0.8908878504672897	0.28130841121495326	0.06939252336448598	0.43014018691588785
ZNF143_MA0088.2	0.15311800447713464	0.13239526702910137	0.9946274384393988	0.5366805244643428	0.03875919411576591	0.011768468180364566	0.15311800447713464	0.9962264150943396	0.5987847777422449	0.04521905980172689	0.014454748960665174	0.13239526702910137	0.1171730092740646	0.9921330348576911	0.5116085705148705	0.03313079629037416	0.0036456667732651105	0.8834026223217141	0.9998081228014071	0.9993604093380236	0.15241445474896068	0.9967380876239207	0.6115765909817716	0.04182922929325232	0.01055324592260953	0.1171730092740646
ZBED1_MA0749.1	0.028264462809917356	0.024710743801652894	0.9547107438016529	0.2203305785123967	0.003553719008264463	0.00024793388429752067	0.028264462809917356	0.9622314049586776	0.24305785123966941	0.003553719008264463	0.00033057851239669424	0.024710743801652894	0.021900826446280993	0.9663636363636363	0.22404958677685952	0	0	0.40685950413223143	0.9995867768595041	0.9924793388429752	0.02727272727272727	0.9708264462809917	0.24735537190082646	0	0	0.021900826446280993
STAT3_MA0144.2	0.16279472954230237	0.16192787794729543	0.9882108183079057	0.665742024965326	0.025312066574202496	0.004680998613037448	0.16279472954230237	0.9819694868238558	0.6385228848821082	0.027912621359223302	0.0039875173370319	0.16192787794729543	0.1730235783633842	0.9908113730929264	0.7366504854368932	0.02617891816920943	0.004160887656033287	0.7770457697642164	0.999133148404993	0.992371705963939	0.1638349514563107	0.9705270457697642	0.6380027739251041	0.026352288488210817	0.0027739251040221915	0.1730235783633842
NR2F1_MA0017.2	0.2986039296794209	0.25484746639089967	0.9926318510858325	0.6648138572905895	0.048539296794208896	0.005299896587383661	0.2986039296794209	0.9936336608066184	0.7070191313340227	0.06198293691830403	0.008273009307135471	0.25484746639089967	0.22463159255429163	0.9903373836608066	0.6355351602895554	0.029020165460186143	0.002326783867631851	0.7072776628748707	0.9988689245087901	0.9947970527404343	0.29786065149948293	0.9936336608066184	0.6923151499482937	0.06007626680455015	0.0060431747673216135	0.22463159255429163
MAX_MA0058.3	0.18363370677057964	0.16993424257184608	0.9871529469069654	0.6134315635655139	0.029773502191914273	0.002070141256697516	0.18363370677057964	0.9905625913297613	0.6944106186069167	0.05071846078908914	0.004262055528494886	0.16993424257184608	0.13364588407208963	0.9816122747199221	0.5351315148563078	0.013943010228933269	0	0.5192401363857769	0.9989649293716513	0.9785679493424257	0.18278129566488066	0.9905625913297613	0.6942279590842669	0.04889186556259133	0.0058451047247929854	0.13364588407208963
CEBPB_MA0466.2	0.0518326545723806	0.052943354313217325	0.9814883376527213	0.43372824879674193	0.006293965198074787	0.0005553498704183636	0.0518326545723806	0.9776008885597927	0.4067012217697149	0.006108848574601999	0.0005553498704183636	0.052943354313217325	0.06590151795631248	0.9872269529803777	0.49759348389485375	0	0	0.47297297297297297	0.9996297667530544	0.9855609033691225	0.04942613846723436	0.9774157719363199	0.40762680488707886	0	0	0.06590151795631248
MAFK_MA0496.2	0.2891156462585034	0.2818270165208941	0.9159378036929058	0.531584062196307	0.14042759961127307	0.043245869776482024	0.2891156462585034	0.9329446064139941	0.5408163265306123	0.14382896015549076	0.04421768707482993	0.2818270165208941	0.2910592808551992	0.9212827988338192	0.5427599611273081	0.141399416909621	0.01652089407191448	0.8756073858114675	0.9936831875607386	0.9922254616132167	0.28765792031098153	0.9329446064139941	0.5413022351797862	0.13751214771622935	0.016034985422740525	0.2910592808551992
REST_MA0138.2	0.5311871227364185	0.42505030181086517	0.9849094567404426	0.8485915492957746	0.2323943661971831	0.16247484909456741	0.5311871227364185	0.9869215291750503	0.9225352112676056	0.2721327967806841	0.18209255533199195	0.42505030181086517	0.3460764587525151	0.9813883299798792	0.744466800804829	0.1936619718309859	0.1006036217303823	0.9834004024144869	0.9919517102615694	0.9914486921529175	0.5291750503018109	0.9869215291750503	0.9230382293762576	0.267102615694165	0.158953722334004	0.3460764587525151
SP1_MA0079.3	0.6208981508658644	0.5623128852362782	0.9964778397417082	0.8740240680950984	0.32509539184032876	0.13642500733783386	0.6208981508658644	0.9980628118579395	0.9090108599941298	0.39401232756090404	0.215086586439683	0.5630760199589081	0.49140005870267095	0.9927795714705019	0.8253008511887291	0.24948635162899913	0.08705606105077782	0.8493102436160845	0.999882594658057	0.9955385970061638	0.6205459348400352	0.9981802171998826	0.9071323745230409	0.3948341649545054	0.21620193718814207	0.49216319342530085
TBX21_MA0690.1	0.15831624807790876	0.1527101486417222	0.991318554587391	0.6367567913890313	0.023994105586878523	0	0.15831624807790876	0.9924397744746284	0.647744746283957	0.022904920553562275	0	0.1527101486417222	0.1629933367503844	0.99128651973347	0.6466555612506407	0.02469887237314198	0	0.6297091235263967	0.9993593029215787	0.9901652998462327	0.15767555099948743	0.9924397744746284	0.6481932342388519	0.021751665812403894	0	0.1629933367503844
